path,line,token,classification,role,snippet
docs/dev/archived/2026-07-04_Figure4正式PNJL相图生产任务单.md,323,data/reference/pnjl/boundary.csv,historical_evidence,legacy_path_contract,- 现有 `data/reference/pnjl/boundary.csv` 与 `cep.csv` 覆盖 `xi=-0.5:0.1:0.5`，不满足本任务锁定的 `xi=-0.5:0.05:0.5` full-grid 要求。
docs/dev/archived/2026-07-04_Figure4正式PNJL相图生产任务单.md,324,data/reference/pnjl/spinodals.csv,historical_evidence,legacy_path_contract,"- 现有 `data/reference/pnjl/spinodals.csv` 只覆盖 `xi=0.0,0.2,0.4`，不满足 spinodal 必算且 full-grid 覆盖的要求。"
docs/dev/archived/2026-07-04_Figure4正式PNJL相图生产任务单.md,325,data/reference/pnjl/crossover_dense.csv,historical_evidence,legacy_path_contract,- 现有 `data/reference/pnjl/crossover_dense.csv` 覆盖 `xi=-0.5:0.05:0.5`，但 manifest 标记为 `crossover_only=true`，只能作为 crossover comparison input，不能单独作为正式 full reference source。
docs/dev/archived/2026-08-28_Issue130_RS_old_reference_physical_deletion.md,33,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,当前 `prod_v2`、PNJL `legacy_phase_reference_v1` 均明确排除。
docs/guides/scripts/README.md,186,--phase-reference-mode legacy,other_reference,legacy_path_contract,`--phase-reference-mode legacy` 显式回滚 legacy。`diagnostic` 仍只用于显式 candidate 的
docs/guides/scripts/README.md,215,legacy_phase_reference_v1,other_reference,fallback_or_rollback,- path-retirement merge `74b53b47ebcca2b292cee72f70a70a84b0d2eea5` 保留删除前 snapshot 的 Git 历史恢复边界；这不是外部数值备份。当前 approved `prod_v2` 仍位于各 mode canonical 目录；PNJL phase-reference 的 `legacy_phase_reference_v1` fallback 不受此 RS 删除影响。
docs/guides/sop/workflows/relaxtime_transport.md,52,--phase-reference-mode legacy,other_reference,legacy_path_contract,或以 `--phase-reference-mode legacy` 显式回滚。`--phase-reference-mode diagnostic` 仅用于显式
docs/notes/pnjl/一阶相变方法对比.md,268,data/reference/pnjl/boundary.csv,other_reference,legacy_path_contract,- 参考数据：`data/reference/pnjl/boundary.csv`
docs/superpowers/plans/2026-04-27-relaxtime-xi-smoothness-sampling-implementation-plan.md,17,data/reference/pnjl/boundary.csv,other_reference,legacy_path_contract,- `data/reference/pnjl/boundary.csv`
docs/superpowers/plans/2026-04-27-relaxtime-xi-smoothness-sampling-implementation-plan.md,19,data/reference/pnjl/cep.csv,other_reference,legacy_path_contract,- `data/reference/pnjl/cep.csv`
scripts/analysis/pnjl/audit_issue130_phase_reference_runtime_consumers.py,31,data/reference/pnjl/boundary.csv,active_repository_contract,historical_path_contract,"Path(""data/reference/pnjl/boundary.csv""),"
scripts/analysis/pnjl/audit_issue130_phase_reference_runtime_consumers.py,32,data/reference/pnjl/cep.csv,active_repository_contract,historical_path_contract,"Path(""data/reference/pnjl/cep.csv""),"
scripts/analysis/pnjl/audit_issue130_phase_reference_runtime_consumers.py,33,data/reference/pnjl/spinodals.csv,active_repository_contract,historical_path_contract,"Path(""data/reference/pnjl/spinodals.csv""),"
scripts/analysis/pnjl/audit_issue130_phase_reference_runtime_consumers.py,34,data/reference/pnjl/crossover_dense.csv,active_repository_contract,historical_path_contract,"Path(""data/reference/pnjl/crossover_dense.csv""),"
scripts/analysis/pnjl/audit_issue130_phase_reference_runtime_consumers.py,35,data/reference/pnjl/phase_reference_dense_manifest.json,active_repository_contract,historical_path_contract,"Path(""data/reference/pnjl/phase_reference_dense_manifest.json""),"
scripts/analysis/pnjl/build_issue130_rs_runtime_consumer_smoke_v2.py,37,legacy_phase_reference_v1,active_repository_contract,historical_snapshot_input,"LEGACY_RELATIVE = Path(""data/reference/pnjl/legacy_phase_reference_v1"")"
scripts/analysis/pnjl/build_issue130_rs_runtime_consumer_smoke_v2.py,236,legacy_phase_reference_v1,active_repository_contract,historical_snapshot_input,"""data/reference/pnjl/legacy_phase_reference_v1/"""
scripts/analysis/pnjl/build_issue130_rs_runtime_consumer_smoke_v2.py,330,--phase-reference-mode legacy,active_repository_contract,historical_snapshot_input,"""explicit_rollback"": ""--phase-reference-mode legacy"","
scripts/analysis/pnjl/build_issue130_rs_runtime_consumer_smoke_v2.py,555,--phase-reference-mode legacy,active_repository_contract,historical_snapshot_input,`legacy` 模式验证显式 `--phase-reference-mode legacy` rollback；diagnostic 模式
scripts/analysis/pnjl/build_issue130_rs_runtime_consumer_smoke_v2.py,611,legacy_phase_reference_v1,active_repository_contract,historical_snapshot_input,"""legacy_root"": ""data/reference/pnjl/legacy_phase_reference_v1/{boundary.csv,cep.csv,crossover_dense.csv,spinodals.csv}"","
scripts/analysis/pnjl/build_issue130_rs_runtime_parity_evidence.py,22,data/reference/pnjl/boundary.csv,active_repository_contract,historical_snapshot_input,"Path(""data/reference/pnjl/boundary.csv""),"
scripts/analysis/pnjl/build_issue130_rs_runtime_parity_evidence.py,23,data/reference/pnjl/cep.csv,active_repository_contract,historical_snapshot_input,"Path(""data/reference/pnjl/cep.csv""),"
scripts/analysis/pnjl/build_issue130_rs_runtime_parity_evidence.py,24,data/reference/pnjl/crossover_dense.csv,active_repository_contract,historical_snapshot_input,"Path(""data/reference/pnjl/crossover_dense.csv""),"
scripts/analysis/pnjl/build_issue130_rs_runtime_parity_evidence.py,25,data/reference/pnjl/spinodals.csv,active_repository_contract,historical_snapshot_input,"Path(""data/reference/pnjl/spinodals.csv""),"
scripts/analysis/pnjl/import_issue130_phase_reference.py,28,data/reference/pnjl/boundary.csv,active_repository_contract,historical_path_contract,"Path(""data/reference/pnjl/boundary.csv""),"
scripts/analysis/pnjl/import_issue130_phase_reference.py,29,data/reference/pnjl/cep.csv,active_repository_contract,historical_path_contract,"Path(""data/reference/pnjl/cep.csv""),"
scripts/analysis/pnjl/import_issue130_phase_reference.py,30,data/reference/pnjl/spinodals.csv,active_repository_contract,historical_path_contract,"Path(""data/reference/pnjl/spinodals.csv""),"
scripts/analysis/pnjl/import_issue130_phase_reference.py,31,data/reference/pnjl/crossover_dense.csv,active_repository_contract,historical_path_contract,"Path(""data/reference/pnjl/crossover_dense.csv""),"
scripts/analysis/pnjl/import_issue130_phase_reference.py,32,data/reference/pnjl/phase_reference_dense_manifest.json,active_repository_contract,historical_path_contract,"Path(""data/reference/pnjl/phase_reference_dense_manifest.json""),"
scripts/analysis/pnjl_cep_narrow_pilot.jl,23,legacy_phase_reference_v1,active_repository_contract,historical_diagnostic_input,"PROJECT_ROOT, ""data"", ""reference"", ""pnjl"", ""legacy_phase_reference_v1"", ""cep.csv"","
scripts/analysis/pnjl_cep_narrow_pilot_v2.jl,23,legacy_phase_reference_v1,active_repository_contract,historical_diagnostic_input,"PROJECT_ROOT_V2, ""data"", ""reference"", ""pnjl"", ""legacy_phase_reference_v1"", ""cep.csv"","
scripts/analysis/relaxtime/audit_issue130_rs_old_reference_retirement.py,619,--phase-reference-mode legacy,active_repository_contract,historical_path_contract,"""explicit_rollback_recorded"": manifest.get(""explicit_rollback"") == ""--phase-reference-mode legacy"","
scripts/analysis/relaxtime/audit_issue130_rs_old_reference_retirement.py,654,legacy_phase_reference_v1,active_repository_contract,historical_path_contract,"""legacy_phase_reference_v1"","
scripts/analysis/relaxtime/audit_issue130_rs_old_reference_retirement.py,742,legacy_phase_reference_v1,active_repository_contract,historical_path_contract,"""本审计的 old reference 指 RS phase-guided transport 的 `first_canonical_v2...prod_v1` mode-A/mode-B。更早的 `first_canonical_v1`/`xi005` 树另列为历史证据，不自动纳入当前 runtime fallback 的删除范围。PNJL phase-reference 的 `legacy_phase_reference_v1` 是另一条已经完成 canonical-pa"
scripts/analysis/relaxtime/build_phase_guided_pole_sensitive_rendering.py,906,data/reference/pnjl/boundary.csv,active_repository_contract,historical_legacy_input,"""evidence"": ""tables/phase_anchor_coexistence_audit.csv; data/reference/pnjl/boundary.csv"","
scripts/analysis/relaxtime/build_phase_guided_pole_sensitive_rendering.py,1005,data/reference/pnjl/boundary.csv,active_repository_contract,historical_legacy_input,"结果见 `tables/phase_anchor_coexistence_audit.csv`。当前 `mu_B=900 MeV` 的 `T=125.06992 MeV` 来自旧 `data/reference/pnjl/boundary.csv` 在 `T=110,130 MeV` 两点之间的线性插值；在相同 `p_num=12,t_num=6` 口径下直接求 `xi=0` 两分支等势，得到 bracket 中点 `T=125.76661 MeV`，比旧锚点高约 `0.69"
scripts/analysis/relaxtime/import_issue130_rs_candidate_results.py,585,--phase-reference-mode legacy,active_repository_contract,historical_path_contract,"""explicit_rollback"": ""--phase-reference-mode legacy"","
scripts/analysis/relaxtime/import_issue130_rs_candidate_results.py,645,--phase-reference-mode legacy,active_repository_contract,historical_path_contract,- legacy fallback: retained; explicit rollback is `--phase-reference-mode legacy`
scripts/dev/export_pnjl_chi_b_taylordiff_baseline.jl,7,legacy_phase_reference_v1,active_repository_contract,legacy_cep_baseline,"const CEP_REFERENCE_PATH = joinpath(PROJECT_ROOT, ""data"", ""reference"", ""pnjl"", ""legacy_phase_reference_v1"", ""cep.csv"")"
scripts/perf/pnjl_chi_b_taylordiff_probe.jl,7,legacy_phase_reference_v1,active_repository_contract,legacy_cep_baseline,"const CEP_REFERENCE_PATH = joinpath(PROJECT_ROOT, ""data"", ""reference"", ""pnjl"", ""legacy_phase_reference_v1"", ""cep.csv"")"
scripts/pnjl/plot_phase_diagram.py,13,legacy_phase_reference_v1,active_repository_contract,legacy_input,--boundary PATH 相变线数据文件（默认 legacy_phase_reference_v1 snapshot）
scripts/pnjl/plot_phase_diagram.py,14,legacy_phase_reference_v1,active_repository_contract,legacy_input,--cep PATH CEP 数据文件（默认 legacy_phase_reference_v1 snapshot）
scripts/pnjl/plot_phase_diagram.py,60,legacy_phase_reference_v1,active_repository_contract,legacy_input,"LEGACY_PHASE_REFERENCE_ROOT = PROJECT_ROOT / ""data"" / ""reference"" / ""pnjl"" / ""legacy_phase_reference_v1"""
scripts/pnjl/validate_phase_data.py,40,legacy_phase_reference_v1,active_repository_contract,legacy_input,"LEGACY_PHASE_REFERENCE_ROOT = PROJECT_ROOT / ""data"" / ""reference"" / ""pnjl"" / ""legacy_phase_reference_v1"""
scripts/relaxtime/generate_xi_smoothness_params.jl,40,legacy_phase_reference_v1,active_repository_contract,legacy_input,":boundary_csv => joinpath(PROJECT_ROOT, ""data"", ""reference"", ""pnjl"", ""legacy_phase_reference_v1"", ""boundary.csv""),"
scripts/relaxtime/phase_reference_adapter.jl,20,load_phase_reference_runtime_with_fallback,active_repository_contract,fallback_or_rollback,export load_phase_reference_runtime_with_fallback
scripts/relaxtime/phase_reference_adapter.jl,21,load_default_phase_reference_runtime,active_repository_contract,fallback_or_rollback,export load_default_phase_reference_runtime
scripts/relaxtime/phase_reference_adapter.jl,374,load_phase_reference_runtime_with_fallback,active_repository_contract,fallback_or_rollback,function load_phase_reference_runtime_with_fallback(candidate_root::AbstractString;
scripts/relaxtime/phase_reference_adapter.jl,400,load_default_phase_reference_runtime,active_repository_contract,fallback_or_rollback,"function load_default_phase_reference_runtime(; project_root::AbstractString,"
scripts/relaxtime/phase_reference_adapter.jl,406,legacy_phase_reference_v1,active_repository_contract,fallback_or_rollback,"legacy_root = joinpath(reference_root, ""legacy_phase_reference_v1"")"
scripts/relaxtime/phase_reference_adapter.jl,415,load_phase_reference_runtime_with_fallback,active_repository_contract,fallback_or_rollback,"return load_phase_reference_runtime_with_fallback(candidate_root; layer=layer, legacy_paths...)"
scripts/relaxtime/run_gap_transport_scan.jl,48,legacy_phase_reference_v1,active_repository_contract,candidate_with_legacy_fallback,"legacy_root = joinpath(PROJECT_ROOT, ""data"", ""reference"", ""pnjl"", ""legacy_phase_reference_v1"")"
scripts/relaxtime/run_gap_transport_scan.jl,59,legacy_phase_reference_v1,active_repository_contract,candidate_with_legacy_fallback,"const LEGACY_PHASE_REFERENCE_ROOT = joinpath(PROJECT_ROOT, ""data"", ""reference"", ""pnjl"", ""legacy_phase_reference_v1"")"
scripts/relaxtime/run_gap_transport_scan.jl,74,load_phase_reference_runtime_with_fallback,active_repository_contract,candidate_with_legacy_fallback,return PhaseReferenceAdapter.load_phase_reference_runtime_with_fallback(
scripts/relaxtime/xi_smoothness_sampling_lib.jl,175,legacy_phase_reference_v1,active_repository_contract,legacy_input,"boundary_csv::String=joinpath(""data"", ""reference"", ""pnjl"", ""legacy_phase_reference_v1"", ""boundary.csv""),"
tests/regression/pnjl/test_pnjl_chi_b_taylordiff_cep_smoke.jl,5,legacy_phase_reference_v1,active_repository_contract,legacy_cep_baseline,"const CEP_REFERENCE_PATH = joinpath(PROJECT_ROOT, ""data"", ""reference"", ""pnjl"", ""legacy_phase_reference_v1"", ""cep.csv"")"
tests/unit/python/test_issue130_phase_reference_retirement.py,10,legacy_phase_reference_v1,active_repository_contract,snapshot_integrity_contract,"SNAPSHOT_ROOT = REFERENCE_ROOT / ""legacy_phase_reference_v1"""
tests/unit/python/test_issue130_phase_reference_retirement.py,48,legacy_phase_reference_v1,active_repository_contract,snapshot_integrity_contract,"expected = ""legacy_phase_reference_v1"""
tests/unit/python/test_issue130_rs_numerical_pilot.py,219,legacy_phase_reference_v1,active_repository_contract,historical_snapshot_input,"assert ""legacy_phase_reference_v1/RETIREMENT_MANIFEST.json"" in text"
tests/unit/python/test_issue130_rs_old_reference_physical_deletion.py,35,legacy_phase_reference_v1,active_repository_contract,snapshot_integrity_contract,"assert (ROOT / ""data/reference/pnjl/legacy_phase_reference_v1"").is_dir()"
tests/unit/python/test_pnjl_phase_reference_adapter.py,134,legacy_phase_reference_v1,active_repository_contract,fallback_or_rollback,"assert DEFAULT_BOUNDARY_PATH == ROOT / ""data"" / ""reference"" / ""pnjl"" / ""legacy_phase_reference_v1"" / ""boundary.csv"""
tests/unit/relaxtime/test_phase_reference_adapter.jl,103,load_phase_reference_runtime_with_fallback,active_repository_contract,fallback_or_rollback,runtime = PRA.load_phase_reference_runtime_with_fallback(
tests/unit/relaxtime/test_phase_reference_adapter.jl,128,load_default_phase_reference_runtime,active_repository_contract,fallback_or_rollback,runtime = PRA.load_default_phase_reference_runtime(project_root=project_root)
tests/unit/relaxtime/test_phase_reference_adapter.jl,135,load_default_phase_reference_runtime,active_repository_contract,fallback_or_rollback,"rollback = PRA.load_default_phase_reference_runtime(project_root=project_root, source=:legacy)"
